"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (LKR)",Impressions,Reach,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1738,actions:post_engagement,8.6306099,15000,Lifetime,15000,70977,44006,2023-10-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2576,actions:offsite_conversion.fb_pixel_view_content,3.8121118,9820,Lifetime,9820,145428,44589,2023-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1255,actions:offsite_conversion.fb_pixel_view_content,4.46215139,5600,Lifetime,5600,86133,40774,2023-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"10th January 2024 - FB",not_delivering,2268,actions:post_engagement,5.97318342,13547.18,Lifetime,13547.18,74549,59529,2024-01-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"10th January 2024 - FB"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2151,actions:offsite_conversion.fb_pixel_view_content,3.40232915,7318.41,Lifetime,7318.41,146948,49885,2024-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Groceries 1 - Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1732,actions:offsite_conversion.fb_pixel_view_content,4.22540993,7318.41,Lifetime,7318.41,191747,45794,2024-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Groceries 2 - Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2032,actions:offsite_conversion.fb_pixel_view_content,3.60157972,7318.41,Lifetime,7318.41,179518,54719,2024-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Groceries 3 - Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2456,actions:offsite_conversion.fb_pixel_view_content,2.97980863,7318.41,Lifetime,7318.41,164311,72456,2024-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Groceries 4 - Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1719,actions:offsite_conversion.fb_pixel_view_content,4.25736475,7318.41,Lifetime,7318.41,182619,48665,2024-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Groceries & Beverages - Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2346,actions:offsite_conversion.fb_pixel_view_content,3.96743819,9307.62,Lifetime,9307.61,221823,45371,2024-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Household 1 - Jan 2024"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2294,actions:offsite_conversion.fb_pixel_view_content,4.05737576,9307.62,Lifetime,9307.62,253832,59483,2024-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Household 2 - Jan 2024"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2118,actions:offsite_conversion.fb_pixel_view_content,4.39453258,9307.62,Lifetime,9307.62,242882,56348,2024-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Household 3 - Jan 2024"
2023-03-08,2026-04-08,"SLO Offline - 13th Jan - FB",not_delivering,1015,actions:post_engagement,9.85221675,10000,Lifetime,10000,48597,30432,2024-01-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"SLO Offline - 13th Jan - FB"
2023-03-08,2026-04-08,"SLO Offline - 13th Jan - IG",not_delivering,980,actions:post_engagement,10.20408163,10000,Lifetime,10000,53161,32744,2024-01-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"SLO Offline - 13th Jan - IG"
2023-03-08,2026-04-08,"Roast Chicken - FB",not_delivering,1247,actions:post_engagement,3.83003208,4776.05,Lifetime,4776.05,25950,16289,2024-01-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Roast Chicken - FB"
2023-03-08,2026-04-08,"Roast Chicken - IG",not_delivering,1301,actions:post_engagement,3.67106072,4776.05,Lifetime,4776.05,31225,18116,2024-01-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Roast Chicken - IG"
2023-03-08,2026-04-08,"Combank Fresh 17th January",not_delivering,1867,actions:post_engagement,8.29271023,15482.49,Lifetime,15482.49,107680,83255,2024-01-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Fresh 17th January"
2023-03-08,2026-04-08,"SLO Offline - 20th Jan",not_delivering,4155,actions:post_engagement,10.22864019,42500,Lifetime,42500,332910,181877,2024-01-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"SLO Offline - 20th Jan"
2023-03-08,2026-04-08,"SLO Offline - 27th Jan",not_delivering,4073,actions:post_engagement,10.43456911,42500,Lifetime,42500,247048,121819,2024-01-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"SLO Offline - 27th Jan"
2023-03-08,2026-04-08,"Channel Followers",not_delivering,44,video_thruplay_watched_actions,0.46159091,20000,Lifetime,20.31,65,65,2024-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Channel Followers"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1405,actions:post_engagement,10.06013523,14134.49,Lifetime,14134.49,73957,65808,2024-01-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Bank 20th Jan 2024"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1632,actions:post_engagement,8.66083946,14134.49,Lifetime,14134.49,77549,53355,2024-01-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Bank 27th Jan 2024"
2023-03-08,2026-04-08,"Combank Fresh 24th January",not_delivering,1149,actions:post_engagement,8.70322019,10000,Lifetime,10000,56750,45972,2024-01-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Fresh 24th January"
2023-03-08,2026-04-08,"Combank Fresh 31st January",not_delivering,2131,actions:post_engagement,7.26536368,15482.49,Lifetime,15482.49,63961,45115,2024-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Fresh 31st January"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,905,actions:post_engagement,6.62983425,6000,Lifetime,6000,17076,13724,2023-11-01,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2526,actions:post_engagement,7.91765637,20000,Lifetime,20000,134382,99640,2023-11-02,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"SLO Online 2nd Nov"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1901,actions:post_engagement,8.67964229,16500,Lifetime,16500,87037,63008,2023-11-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB In-store 03rd November"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2480,actions:offsite_conversion.fb_pixel_view_content,3.95967742,9820,Lifetime,9820,154909,48212,2023-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1113,actions:offsite_conversion.fb_pixel_view_content,5.03144654,5600,Lifetime,5600,79786,31253,2023-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1281,actions:offsite_conversion.fb_pixel_view_content,4.3715847,5600,Lifetime,5600,74491,27150,2023-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,5570,actions:post_engagement,9.1998833,53810,Lifetime,51243.35,265820,111933,2023-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2240,actions:post_engagement,8.85714286,19840,Lifetime,19840,64581,42539,2023-12-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1867,actions:post_engagement,8.90532941,16626.25,Lifetime,16626.25,100439,70712,2024-01-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"BOC - 7th Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1420,actions:post_engagement,8.75945775,12438.43,Lifetime,12438.43,72010,54033,2024-01-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Union - 7th Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2746,actions:post_engagement,8.01165331,22000,Lifetime,22000,118853,80760,2024-01-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sampath - 8th Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1671,actions:post_engagement,9.94988031,16626.25,Lifetime,16626.25,85835,47918,2024-01-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"BOC - 14th Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1652,actions:post_engagement,10.06431598,16626.25,Lifetime,16626.25,99260,53602,2024-01-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"BOC - 21st Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1555,actions:post_engagement,10.69212219,16626.25,Lifetime,16626.25,92806,55461,2024-01-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"BOC - 28th Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1275,actions:post_engagement,9.75563137,12438.43,Lifetime,12438.43,45123,28277,2024-01-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Union - 14th Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1185,actions:post_engagement,10.4965654,12438.43,Lifetime,12438.43,53856,29934,2024-01-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Union - 21st Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1200,actions:post_engagement,10.36535833,12438.43,Lifetime,12438.43,55052,35118,2024-01-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Union - 28th Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2318,actions:post_engagement,9.49094047,22000,Lifetime,22000,106363,59498,2024-01-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sampath - 15th Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2349,actions:post_engagement,9.36568753,22000,Lifetime,22000,118589,63964,2024-01-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sampath - 22nd Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2149,actions:post_engagement,10.23731968,22000,Lifetime,22000,115607,70230,2024-01-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sampath - 29th Jan"
2023-03-08,2026-04-08,"HNB 12th Jan - FB",not_delivering,1382,actions:post_engagement,7.23589001,10000,Lifetime,10000,42381,31820,2024-01-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB 12th Jan - FB"
2023-03-08,2026-04-08,"HNB 12th Jan - IG",not_delivering,1142,actions:post_engagement,8.75656743,10000,Lifetime,10000,56141,35531,2024-01-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB 12th Jan - IG"
2023-03-08,2026-04-08,"HNB 26th Jan - FB",not_delivering,2141,actions:post_engagement,7.67962167,16442.07,Lifetime,16442.07,107300,66988,2024-01-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB 26th Jan - FB"
2023-03-08,2026-04-08,"HNB 26th Jan - IG",not_delivering,2082,actions:post_engagement,7.89724784,16442.07,Lifetime,16442.07,90021,49121,2024-01-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB 26th Jan - IG"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1200,actions:post_engagement,3.57109167,5026.18,Lifetime,4285.31,22590,15174,2024-01-18,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Kottu Challenge - 20th & 21st Jan - FB"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1049,actions:post_engagement,9.53288847,10000,Lifetime,10000,44795,32227,2023-10-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Bank 14th October"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1034,actions:post_engagement,9.67117988,10000,Lifetime,10000,30869,20441,2023-10-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Bank 21st October"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,991,actions:post_engagement,10.09081736,10000,Lifetime,10000,47514,32213,2023-10-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Bank 28th October"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1268,actions:post_engagement,7.88643533,10000,Lifetime,10000,40437,25929,2023-10-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1357,actions:post_engagement,7.36919676,10000,Lifetime,10000,35973,28055,2023-10-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1339,actions:post_engagement,12.03510082,16115,Lifetime,16115,42927,29579,2023-12-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1505,actions:post_engagement,11.56146179,17400,Lifetime,17400,59230,42778,2023-12-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Seylan 23rd December"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1569,actions:post_engagement,11.08986616,17400,Lifetime,17400,63486,33150,2023-12-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Seylan 30th December"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,4742,actions:post_engagement,12.9692113,61500,Lifetime,61500,219018,123841,2023-12-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2045,actions:post_engagement,7.47188264,15280,Lifetime,15280,50117,33042,2023-12-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,811,actions:post_engagement,9.55610358,7750,Lifetime,7750,34210,26013,2023-12-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,900,actions:post_engagement,8.61111111,7750,Lifetime,7750,28939,19760,2023-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"29th to 31st Dec"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1026,actions:post_engagement,9.35672515,9600,Lifetime,9600,50723,42332,2023-12-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1018,actions:post_engagement,9.4302554,9600,Lifetime,9600,46659,38155,2023-12-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1244,actions:post_engagement,7.7170418,9600,Lifetime,9600,64269,52383,2023-12-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,888,actions:post_engagement,10.81081081,9600,Lifetime,9600,49691,38409,2023-12-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1012,actions:post_engagement,9.48616601,9600,Lifetime,9600,42509,31807,2023-12-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,,,,4000,Lifetime,0,0,0,2024-01-18,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Kottu Challenge - 20th & 21st Jan - new"
2023-03-08,2026-04-08,"New Leads ad",not_delivering,337,actions:leadgen.other,23.00430267,15000,Lifetime,7752.45,72475,47857,2024-01-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Kottu Challenge - 27th & 28th Jan"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,42267,video_thruplay_watched_actions,0.47317387,20000,Lifetime,19999.64,48616,30658,2024-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Sales ad",not_delivering,22,actions:offsite_conversion.fb_pixel_purchase,681.81818182,15000,Lifetime,15000,81841,41966,2024-01-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Premium 27th Jan - Web Sales"
2023-03-08,2026-04-08,"New Sales ad",not_delivering,97,actions:offsite_conversion.fb_pixel_purchase,206.18556701,20000,Lifetime,20000,185130,103392,2024-01-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB 26th Jan - Web Sales"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1770,actions:post_engagement,8.47457627,15000,Lifetime,15000,58293,44322,2024-01-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,493,actions:post_engagement,8.77281947,4325,Lifetime,4325,19184,15792,2024-02-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Pan Asia Bank - 22nd February"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,498,actions:post_engagement,8.68473896,4325,Lifetime,4325,13394,11268,2024-02-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Pan Asia Bank - 29th February"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1765,actions:post_engagement,5.66572238,10000,Lifetime,10000,27974,22852,2024-02-01,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Pan Asia Bank - 1st February"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2380,actions:post_engagement,6.30252101,15000,Lifetime,15000,45440,35536,2024-02-02,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB Club Offer - February 2024"
2023-03-08,2026-04-08,"SLO Saturday - 3rd February",not_delivering,2233,actions:post_engagement,8.95656068,20000,Lifetime,20000,109893,69515,2024-02-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"SLO Saturday - 3rd February"
2023-03-08,2026-04-08,"ComBank Premium - 3rd February",not_delivering,1771,actions:post_engagement,8.37909091,14839.37,Lifetime,14839.37,35967,24876,2024-02-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Premium - 3rd February"
2023-03-08,2026-04-08,"NDB - 3rd February",not_delivering,1720,actions:post_engagement,9.1191686,15684.97,Lifetime,15684.97,73558,55614,2024-02-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"NDB - 3rd February"
2023-03-08,2026-04-08,"Peoples Fresh - 3rd February",not_delivering,809,actions:post_engagement,8.84577256,7156.23,Lifetime,7156.23,37120,30618,2024-02-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Fresh - 3rd February"
2023-03-08,2026-04-08,"BOC - 4th February",not_delivering,2375,actions:post_engagement,7.12353684,16918.4,Lifetime,16918.4,59935,44588,2024-02-04,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"BOC - 4th February"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1343,actions:post_engagement,6.36634401,8550,Lifetime,8550,23960,18971,2024-02-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Pan Asia Bank - 8th February"
2023-03-08,2026-04-08,"SLO Saturday - 10th Feb",not_delivering,4087,actions:post_engagement,9.88199413,40387.71,Lifetime,40387.71,197324,115937,2024-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"SLO Saturday - 10th Feb"
2023-03-08,2026-04-08,"ComBank Premium - 10th Feb",not_delivering,1706,actions:post_engagement,8.69834115,14839.37,Lifetime,14839.37,39209,29352,2024-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Premium - 10th Feb"
2023-03-08,2026-04-08,"NDB - 10th Feb",not_delivering,1603,actions:post_engagement,9.78475983,15684.97,Lifetime,15684.97,52867,36177,2024-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"NDB - 10th Feb"
2023-03-08,2026-04-08,"ComBank Premium - 17th Feb",not_delivering,1848,actions:post_engagement,8.02996212,14839.37,Lifetime,14839.37,43443,31079,2024-02-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Premium - 17th Feb"
2023-03-08,2026-04-08,"ComBank Premium - 24th Feb",not_delivering,1004,actions:post_engagement,9.77445219,14839.37,Lifetime,9813.55,30822,22337,2024-02-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Premium - 24th Feb"
2023-03-08,2026-04-08,"NDB - 17th Feb",not_delivering,1800,actions:post_engagement,8.71387222,15684.97,Lifetime,15684.97,61486,39175,2024-02-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"NDB - 17th Feb"
2023-03-08,2026-04-08,"NDB - 24th Feb",not_delivering,996,actions:post_engagement,10.15819277,15684.97,Lifetime,10117.56,36739,25025,2024-02-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"NDB - 24th Feb"
2023-03-08,2026-04-08,"Peoples Fresh - 10th Feb",not_delivering,815,actions:post_engagement,8.78065031,7156.23,Lifetime,7156.23,20613,16795,2024-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Fresh - 10th Feb"
2023-03-08,2026-04-08,"Peoples Fresh - 17th Feb",not_delivering,862,actions:post_engagement,8.30189095,7156.23,Lifetime,7156.23,29874,23849,2024-02-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Fresh - 17th Feb"
2023-03-08,2026-04-08,"Peoples Fresh - 24th Feb",not_delivering,257,actions:post_engagement,8.88766537,7156.23,Lifetime,2284.13,9000,8083,2024-02-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Fresh - 24th Feb"
2023-03-08,2026-04-08,"BOC - 11th Feb",not_delivering,1949,actions:post_engagement,8.68055413,16918.4,Lifetime,16918.4,84042,59987,2024-02-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"BOC - 11th Feb"
2023-03-08,2026-04-08,"BOC - 18th Feb",not_delivering,1993,actions:post_engagement,8.48891119,16918.4,Lifetime,16918.4,80522,58210,2024-02-18,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"BOC - 18th Feb"
2023-03-08,2026-04-08,"BOC - 25th Feb",not_delivering,1793,actions:post_engagement,9.43580591,16918.4,Lifetime,16918.4,75081,54372,2024-02-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"BOC - 25th Feb"
2023-03-08,2026-04-08,"Union - 11th Feb",not_delivering,1535,actions:post_engagement,8.23939414,12647.47,Lifetime,12647.47,33324,22868,2024-02-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Union Bank - 11th Feb"
2023-03-08,2026-04-08,"Union - 18th Feb",not_delivering,1618,actions:post_engagement,7.81673053,12647.47,Lifetime,12647.47,43795,31403,2024-02-18,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Union Bank - 18th Feb"
2023-03-08,2026-04-08,"Union - 25th Feb",not_delivering,1320,actions:post_engagement,9.58141667,12647.47,Lifetime,12647.47,53419,40377,2024-02-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Union Bank - 25th Feb"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,601,actions:post_engagement,7.19613977,4325,Lifetime,4324.88,10946,8993,2024-02-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Pan Asia Bank - 15th February"
2023-03-08,2026-04-08,"Union - 4th February",not_delivering,1736,actions:post_engagement,7.28540899,12647.47,Lifetime,12647.47,33808,26082,2024-02-04,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Union Bank - 4th February"
2023-03-08,2026-04-08,"Sampath Fresh - 5th February",not_delivering,2805,actions:post_engagement,7.13012478,20000,Lifetime,20000,61267,46078,2024-02-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sampath Fresh - 5th February"
2023-03-08,2026-04-08,"Peoples Total Bill - 6th Feb",not_delivering,2014,actions:post_engagement,6.3306852,12750,Lifetime,12750,29909,21893,2024-02-06,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Total Bill - 6th Feb"
2023-03-08,2026-04-08,"ComBank Fresh - 7th Feb",not_delivering,2207,actions:post_engagement,6.32822383,13966.39,Lifetime,13966.39,34999,25226,2024-02-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Fresh - 7th Feb"
2023-03-08,2026-04-08,"Online Thursday 20 offer set 1",not_delivering,1102,actions:offsite_conversion.fb_pixel_view_content,9.07441016,10000,Lifetime,10000,123391,60910,2024-02-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday 20 offer set 1"
2023-03-08,2026-04-08,"Online Thursday 20 offer set 2",not_delivering,507,actions:offsite_conversion.fb_pixel_view_content,19.72386588,10000,Lifetime,10000,99633,64072,2024-02-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday 20 offer set 2"
2023-03-08,2026-04-08,"Online Thursday Conversions Set",not_delivering,21,actions:offsite_conversion.fb_pixel_purchase,476.19047619,10000,Lifetime,10000,67624,38903,2024-02-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday Conversions Set"
2023-03-08,2026-04-08,"HNB 9th Feb",not_delivering,4058,actions:post_engagement,9.48912765,38506.88,Lifetime,38506.88,152767,108390,2024-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB 9th Feb"
2023-03-08,2026-04-08,"HNB 9th Feb Conversion",not_delivering,67,actions:offsite_conversion.fb_pixel_purchase,548.90835821,36776.86,Lifetime,36776.86,203040,101029,2024-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB 9th Feb Conversion"
