"Reporting starts","Reporting ends","Ad set name","Ad set delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (LKR)",Impressions,Reach,Ends,Starts,"Attribution setting",Bid,"Bid type","Last significant edit"
2023-03-08,2026-04-08,"Black Friday Ad S2 | Awareness | November | 2024",completed,2740603,reach,54.73248041,150000,Lifetime,150000,2952828,2740603,2024-12-01,2024-11-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-12-01T17:08:54+0530
2023-03-08,2026-04-08,"Softlogic Careers - NE | Awareness | November | 2024",completed,678196,reach,44.23499991,30000,Lifetime,30000,693928,678196,2024-12-02,2024-11-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-12-01T16:44:56+0530
2023-03-08,2026-04-08,"Seasonal Hamper Album | Awareness | December | 2024",completed,1544928,reach,64.72432372,100000,Lifetime,99994.42,2332953,1544928,2024-12-23,2024-12-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-12-16T09:51:19+0530
2023-03-08,2026-04-08,"HNB - 13 | Awareness | December | 2024",completed,99304,reach,43.48787561,5000,Lifetime,4318.52,103867,99304,2024-12-13,2024-12-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Dialog Genie | Awareness | December | 2024",completed,595203,reach,50.40297176,30000,Lifetime,30000,628598,595203,2024-12-20,2024-12-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Christmas Delights - Bakes | Awareness | December | 2024",completed,276453,reach,47.59572152,2500,Daily,13157.98,279371,276453,2024-12-24,2024-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Seylan SSS | Awareness | December | 2024",completed,330882,reach,60.44450892,20000,Lifetime,20000,349467,330882,2024-12-24,2024-12-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Sirasa NW | Awareness | December | 2024",completed,440841,reach,56.70978879,25000,Lifetime,25000,445896,440841,2024-12-24,2024-12-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"BS Teaser | Awareness | December | 2024",completed,277677,reach,54.01959831,15000,Lifetime,15000,288037,277677,2024-12-27,2024-12-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-12-27T10:12:19+0530
2023-03-08,2026-04-08,"Com Prem - 07/12 | Conversion | December | 2024",completed,8,actions:offsite_conversion.fb_pixel_purchase,1250,10000,Lifetime,10000,54780,35023,2024-12-07,2024-12-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Fresh - Ad 1 | Conversion | December | 2024",completed,4,actions:offsite_conversion.fb_pixel_purchase,1750,7000,Lifetime,7000,47915,31546,2024-12-07,2024-12-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Union - Ad 1 | Conversion | December | 2024",completed,3,actions:offsite_conversion.fb_pixel_purchase,1664.13666667,5000,Lifetime,4992.41,18193,9755,2024-12-08,2024-12-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-12-08T00:00:13+0530
2023-03-08,2026-04-08,"BOC - Ad 1 | Conversion | December | 2024",completed,7,actions:offsite_conversion.fb_pixel_purchase,995.69857143,7000,Lifetime,6969.89,23807,12095,2024-12-08,2024-12-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-12-08T00:00:12+0530
2023-03-08,2026-04-08,"GLO Tuesday - Ad 1 | Conversion | December | 2024",completed,56,actions:offsite_conversion.fb_pixel_purchase,174.27232143,10000,Lifetime,9759.25,32344,16001,2024-12-10,2024-12-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Bank Fresh - Ad 1 | Conversion | December | 2024",completed,9,actions:offsite_conversion.fb_pixel_purchase,777.09111111,7000,Lifetime,6993.82,30157,17150,2024-12-11,2024-12-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HSBC | Awareness | December | 2024",inactive,56445,reach,40.78394898,25000,Lifetime,2302.05,58010,56445,2024-12-25,2024-12-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Pan Asia Bank - Ad 1 | Conversion | December | 2024",completed,6,actions:offsite_conversion.fb_pixel_purchase,1249.98,7500,Lifetime,7499.88,30603,17827,2024-12-12,2024-12-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Bank Total - Ad 1 | Conversion | December | 2024",completed,8,actions:offsite_conversion.fb_pixel_purchase,875,7000,Lifetime,7000,22172,11626,2024-12-12,2024-12-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB - 13 | Conversion | December | 2024",completed,14,actions:offsite_conversion.fb_pixel_purchase,547.65214286,10000,Lifetime,7667.13,24541,12725,2024-12-13,2024-12-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"BOC - Ad 2 | Conversion | December | 2024",completed,,,,7000,Lifetime,6714.24,38728,33576,2024-12-15,2024-12-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Union - Ad 2 | Conversion | December | 2024",completed,,,,5000,Lifetime,3065.06,18808,16235,2024-12-15,2024-12-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Amana - Ad 1 | Conversion | December | 2024",completed,,,,7000,Lifetime,6827.93,40992,35611,2024-12-15,2024-12-15,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Bank T - Ad 1 | Conversion | December | 2024",completed,23,actions:offsite_conversion.fb_pixel_purchase,304.34782609,7000,Lifetime,7000,20067,10309,2024-12-17,2024-12-17,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"SLO Sat - All | Awareness | December | 2024",completed,339997,reach,58.82404845,20000,Lifetime,20000,384276,339997,2024-12-28,2024-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-12-20T11:00:09+0530
2023-03-08,2026-04-08,"DABP | Awareness | December | 2024",completed,691638,reach,62.30327136,3500,Daily,43091.31,856598,691638,2024-12-31,2024-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Red One | Awareness | December | 2024",completed,1216271,reach,49.52144711,75000,Lifetime,60231.5,1553990,1216271,2025-01-11,2024-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Sweepstake | Awareness | December | 2024",completed,1323308,reach,45.57449211,75000,Lifetime,60309.09,1611274,1323308,2025-01-11,2024-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Inspirits | Awareness | December | 2024",completed,344131,reach,58.11740297,20000,Lifetime,20000,395211,344131,2024-12-31,2024-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Mushroom Rice | Bakes | Awareness | December | 2024",completed,212696,reach,47.01545868,10000,Lifetime,10000,231466,212696,2024-12-31,2024-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"SLO Sat - Asiri | Awareness | December | 2024",completed,473612,reach,42.22865975,20000,Lifetime,20000,551362,473612,2025-01-04,2024-12-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"DFCC - 28 | Awareness | December | 2024",completed,278617,reach,53.83734661,15000,Lifetime,15000,286407,278617,2024-12-28,2024-12-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"NDB - 30 | Awareness | December | 2024",completed,569070,reach,52.71759186,30000,Lifetime,30000,603642,569070,2024-12-30,2024-12-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"SQC | Awareness | December | 2024",completed,356757,reach,28.03028392,10000,Lifetime,10000,360282,356757,2025-01-03,2024-12-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com CC & PC - 31/12 | Awareness | December | 2024",completed,878275,reach,51.23679941,45000,Lifetime,45000,897515,878275,2024-12-31,2024-12-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-12-30T12:09:41+0530
2023-03-08,2026-04-08,"GLO Tuesday - Ad 2 | Conversion | December | 2024",completed,8,actions:offsite_conversion.fb_pixel_purchase,1250,10000,Lifetime,10000,29221,17660,2024-12-17,2024-12-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Bank Fresh - Ad 2 | Conversion | December | 2024",completed,11,actions:offsite_conversion.fb_pixel_purchase,680.6,7500,Lifetime,7486.6,21974,10900,2024-12-18,2024-12-18,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Bank Total - Ad 2 | Conversion | December | 2024",completed,17,actions:offsite_conversion.fb_pixel_purchase,411.76470588,7000,Lifetime,7000,18669,10488,2024-12-19,2024-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Pan Asia Bank - Ad 2 | Conversion | December | 2024",completed,22,actions:offsite_conversion.fb_pixel_purchase,340.28318182,7500,Lifetime,7486.23,22246,12679,2024-12-19,2024-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"NDB - 21 | Conversion | December | 2024",completed,3,actions:offsite_conversion.fb_pixel_purchase,4838.38666667,15000,Lifetime,14515.16,38671,22017,2024-12-21,2024-12-21,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Fresh - Ad 2 | Conversion | December | 2024",completed,1,actions:offsite_conversion.fb_pixel_purchase,6916.2,7000,Lifetime,6916.2,28271,17227,2024-12-21,2024-12-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Union - Ad 3 | Conversion | December | 2024",completed,,,,5000,Lifetime,5000,12426,7636,2024-12-22,2024-12-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"BOC - Ad 3 | Conversion | December | 2024",completed,2,actions:offsite_conversion.fb_pixel_purchase,3500,7000,Lifetime,7000,17000,10389,2024-12-22,2024-12-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Amana - Ad 2 | Conversion | December | 2024",completed,5,actions:offsite_conversion.fb_pixel_purchase,1400,7000,Lifetime,7000,17936,9328,2024-12-22,2024-12-22,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Prem - 21/12 | Conversion | December | 2024",completed,2,actions:offsite_conversion.fb_pixel_purchase,4875.06,10000,Lifetime,9750.12,27792,18080,2024-12-21,2024-12-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Seylan SSS | Conversion | December | 2024",completed,19,actions:offsite_conversion.fb_pixel_purchase,1311.75684211,25000,Lifetime,24923.38,78238,42429,2024-12-24,2024-12-24,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Bank T - Ad 2 | Conversion | December | 2024",completed,7,actions:offsite_conversion.fb_pixel_purchase,999.31285714,7000,Lifetime,6995.19,29720,20341,2024-12-24,2024-12-24,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"GLO Tuesday - Ad 3 | Conversion | December | 2024",completed,12,actions:offsite_conversion.fb_pixel_purchase,833.33333333,10000,Lifetime,10000,31948,19915,2024-12-24,2024-12-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Bank Fresh - Ad 3 | Conversion | December | 2024",completed,4,actions:offsite_conversion.fb_pixel_purchase,1875,7500,Lifetime,7500,17478,8518,2024-12-25,2024-12-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Bank Total - Ad 3 | Conversion | December | 2024",completed,6,actions:offsite_conversion.fb_pixel_purchase,1165.69666667,7000,Lifetime,6994.18,17917,9824,2024-12-26,2024-12-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Pan Asia Bank - Ad 3 | Conversion | December | 2024",completed,7,actions:offsite_conversion.fb_pixel_purchase,1066.6,7500,Lifetime,7466.2,23902,12470,2024-12-26,2024-12-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB - 27 | Conversion | December | 2024",completed,29,actions:offsite_conversion.fb_pixel_purchase,343.72931034,10000,Lifetime,9968.15,25140,10848,2024-12-27,2024-12-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Fresh - Ad 3 | Conversion | December | 2024",completed,9,actions:offsite_conversion.fb_pixel_purchase,777.77777778,7000,Lifetime,7000,33540,19869,2024-12-28,2024-12-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Union - Ad 4 | Conversion | December | 2024",completed,2,actions:offsite_conversion.fb_pixel_purchase,2500,5000,Lifetime,5000,15348,10060,2024-12-29,2024-12-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Union - Ad 4 | Conversion | December | 2024",completed,1,actions:offsite_conversion.fb_pixel_purchase,5000,5000,Lifetime,5000,15054,9345,2024-12-29,2024-12-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"BOC - Ad 4 | Conversion | December | 2024",completed,2,actions:offsite_conversion.fb_pixel_purchase,3500,7000,Lifetime,7000,20275,12641,2024-12-29,2024-12-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Amana - Ad 3 | Conversion | December | 2024",completed,2,actions:offsite_conversion.fb_pixel_purchase,3500,7000,Lifetime,7000,23487,12540,2024-12-29,2024-12-29,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"DFCC - 28 | Conversion | December | 2024",completed,21,actions:offsite_conversion.fb_pixel_purchase,1411.40761905,30000,Lifetime,29639.56,98438,47826,2024-12-28,2024-12-28,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"GLO Tuesday - Ad 4 | Conversion | December | 2024",completed,3,actions:offsite_conversion.fb_pixel_purchase,3194.66333333,10000,Lifetime,9583.99,26896,14097,2024-12-31,2024-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Bank T - Ad 3 | Conversion | December | 2024",completed,8,actions:offsite_conversion.fb_pixel_purchase,873.14,7000,Lifetime,6985.12,20133,10377,2024-12-31,2024-12-31,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"GLO Seasonal Hampers | Leads | December | 2024",completed,4769,actions:link_click,10.48437828,50000,Lifetime,50000,324447,178181,2024-12-23,2024-12-16,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-12-16T14:50:44+0530
2023-03-08,2026-04-08,"Mega Pola | Conversion | December | 2024",completed,105,actions:offsite_conversion.fb_pixel_purchase,476.19047619,50000,Lifetime,50000,187590,61326,2025-01-10,2024-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Tuesday - DBPA | Awareness | December | 2024",completed,193496,reach,56.95063464,"Using campaign budget",0,11019.72,223755,193496,2024-12-31,2024-12-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Wednesday - DBPA | Awareness | December | 2024",completed,223688,reach,54.61803941,"Using campaign budget",0,12217.4,258652,223688,2024-12-31,2024-12-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Thursday - DBPA | Awareness | December | 2024",completed,252735,reach,53.65117613,"Using campaign budget",0,13559.53,271466,252735,2024-12-31,2024-12-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Saturday - DBPA | Awareness | December | 2024",completed,312331,reach,55.2207754,"Using campaign budget",0,17247.16,344378,312331,2024-12-31,2024-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Sunday - DBPA | Awareness | December | 2024",completed,362312,reach,57.56317759,"Using campaign budget",0,20855.83,419413,362312,2024-12-31,2024-12-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"21/12 - DBPA | Awareness | December | 2024",completed,105605,reach,53.74489844,"Using campaign budget",0,5675.73,106765,105605,2024-12-21,2024-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"27/12 - DBPA | Awareness | December | 2024",completed,86727,reach,51.01790676,"Using campaign budget",0,4424.63,88050,86727,2024-12-27,2024-12-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Main Visual - BS | Awareness | December | 2024",completed,1801060,reach,54.78046817,"Using campaign budget",0,98662.91,1891760,1801060,2024-12-31,2024-12-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Category - BS | Awareness | December | 2024",completed,1263834,reach,51.21212121,"Using campaign budget",0,64723.62,1337868,1263834,2024-12-31,2024-12-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Video - BS | Awareness | December | 2024",completed,420900,reach,51.35060584,"Using campaign budget",0,21613.47,439497,420900,2024-12-31,2024-12-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"NYW | Awareness | January | 2025",completed,199002,reach,25.12537562,5000,Lifetime,5000,208682,199002,2025-01-04,2025-01-01,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Prem - 18 | Awareness | January | 2025",completed,558532,reach,35.80815423,20000,Lifetime,20000,587223,558532,2025-01-18,2025-01-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"NDB - 11/01 | Awareness | January | 2025",completed,488983,reach,30.12374663,14730,Lifetime,14730,499478,488983,2025-01-11,2025-01-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB - 10/01 | Awareness | January | 2025",completed,220587,reach,28.81402803,6356,Lifetime,6356,225415,220587,2025-01-10,2025-01-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"D2D Contents | Awareness | January | 2025",completed,852341,reach,41.06337722,35000,Lifetime,35000,1102577,852341,2025-01-31,2025-01-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2025-01-21T18:37:53+0530
2023-03-08,2026-04-08,"NTB - 17/01 | Awareness | January | 2025",completed,429091,reach,46.61015962,20000,Lifetime,20000,638080,429091,2025-01-17,2025-01-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"CCD - SP | Awareness | January | 2025",completed,206541,reach,72.62480573,15000,Lifetime,15000,461549,206541,2025-01-31,2025-01-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Fresh - 17 to 19 | Awareness | January | 2025",completed,231901,reach,36.653572,3000,Daily,8500,293124,231901,2025-01-19,2025-01-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB - 24/01 | Awareness | January | 2025",completed,281403,reach,35.53601063,10000,Lifetime,9999.94,286743,281403,2025-01-24,2025-01-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB HH - 23/01 | Awareness | January | 2025",completed,799945,reach,37.50235329,30000,Lifetime,29999.82,830879,799945,2025-01-23,2025-01-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"NDB - 25/01 | Awareness | January | 2025",completed,341882,reach,43.87478721,15000,Lifetime,15000,371247,341882,2025-01-25,2025-01-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Fresh 24 to 26 | Awareness | January | 2025",completed,143819,reach,43.60223614,3000,Daily,6270.83,169986,143819,2025-01-26,2025-01-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Dialog Genie - T | Awareness | January | 2025",completed,441822,reach,45.26709851,20000,Lifetime,20000,485188,441822,2025-01-31,2025-01-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2025-01-30T10:35:19+0530
2023-03-08,2026-04-08,"Thursday - JBPA | Awareness | January | 2025",completed,409292,reach,44.75367219,"Using campaign budget",0,18317.32,551873,409292,2025-01-30,2025-01-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Com Bank Prem - 04 | Conversion | January | 2025",completed,5,actions:offsite_conversion.fb_pixel_purchase,2000,10000,Lifetime,10000,58625,33662,2025-01-04,2025-01-04,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Wednesday - JBPA | Awareness | January | 2025",completed,606033,reach,43.96654968,"Using campaign budget",0,26645.18,859797,606033,2025-01-29,2025-01-06,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"SLO Sat - All | Awareness | January | 2025",completed,696723,reach,50.23517237,35000,Lifetime,35000,1038793,696723,2025-02-01,2025-01-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
